Time,Co2(PPM),Temp,RH(%)
11:16:54,871,24.85,0.00
11:16:57,871,24.85,0.00
11:17:00,875,24.85,0.00
11:17:03,875,24.85,0.00
11:17:06,875,24.85,0.00
11:17:09,877,24.85,0.00
11:17:12,877,24.85,0.00
11:17:15,877,24.85,0.00
11:17:18,880,24.85,0.00
11:17:21,880,24.85,0.00
11:17:24,880,24.85,0.00
11:17:27,880,24.85,0.00
11:17:30,877,24.85,0.00
11:17:33,877,24.85,0.00
11:17:36,877,24.85,0.00
11:17:39,877,24.85,0.00
11:17:42,877,24.85,0.00
11:17:45,877,24.85,0.00
11:17:48,875,24.85,0.00
11:17:51,875,24.85,0.00
11:17:54,875,24.85,0.00
11:17:57,875,24.85,0.00
11:18:00,874,24.85,0.00
11:18:03,874,24.85,0.00
11:18:06,874,24.85,0.00
11:18:09,874,24.85,0.00
11:18:12,874,24.85,0.00
11:18:15,874,24.85,0.00
11:18:18,875,24.85,0.00
11:18:21,875,24.85,0.00
11:18:24,875,24.85,0.00
11:18:27,875,24.85,0.00
11:18:30,877,24.85,0.00
11:18:33,877,24.85,0.00
11:18:36,877,24.85,0.00
11:18:39,877,24.85,0.00
11:18:42,877,24.85,0.00
11:18:45,877,24.85,0.00
11:18:48,877,24.85,0.00
11:18:51,877,24.85,0.00
11:18:54,877,24.85,0.00
11:18:57,877,24.85,0.00
11:19:00,877,24.85,0.00
11:19:03,877,24.85,0.00
11:19:06,877,24.85,0.00
11:19:09,877,24.85,0.00
11:19:12,877,24.85,0.00
11:19:15,877,24.85,0.00
11:19:18,877,24.85,0.00
11:19:21,877,24.85,0.00
11:19:24,877,24.85,0.00
11:19:27,877,24.85,0.00
11:19:30,877,24.85,0.00
11:19:33,877,24.85,0.00
11:19:36,877,24.85,0.00
11:19:39,878,24.85,0.00
11:19:42,878,24.85,0.00
11:19:45,878,24.85,0.00
11:19:48,878,24.85,0.00
11:19:51,878,24.91,0.00
11:19:54,878,24.91,0.00
11:19:57,878,24.91,0.00
11:20:00,880,24.91,0.00
11:20:03,880,24.91,0.00
11:20:06,880,24.91,0.00
11:20:09,881,24.85,0.00
11:20:12,881,24.85,0.00
11:20:15,881,24.91,0.00
11:20:18,882,24.91,0.00
11:20:21,882,24.91,0.00
11:20:24,882,24.91,0.00
11:20:27,882,24.91,0.00
11:20:30,886,24.85,0.00
11:20:33,886,24.85,0.00
11:20:36,886,24.91,0.00
11:20:39,888,24.91,0.00
11:20:42,888,24.91,0.00
11:20:45,888,24.91,0.00
11:20:48,888,24.91,0.00
11:20:51,891,24.91,0.00
11:20:54,891,24.91,0.00
11:20:57,891,24.91,0.00
11:21:00,894,24.85,0.00
11:21:03,894,24.85,0.00
11:21:06,894,24.85,0.00
11:21:09,896,24.85,0.00
11:21:12,896,24.85,0.00
11:21:15,896,24.91,0.00
11:21:18,896,24.91,0.00
11:21:21,897,24.91,0.00
11:21:24,897,24.91,0.00
11:21:27,897,24.91,0.00
11:21:30,900,24.91,0.00
11:21:33,900,24.91,0.00
11:21:36,900,24.85,0.00
11:21:39,901,24.91,0.00
11:21:42,901,24.91,0.00
11:21:45,901,24.91,0.00
11:21:48,901,24.91,0.00
11:21:51,904,24.91,0.00
11:21:54,904,24.91,0.00
11:21:57,904,24.91,0.00
11:22:00,904,24.91,0.00
11:22:03,904,24.91,0.00
11:22:06,904,24.91,0.00
11:22:09,905,24.91,0.00
11:22:12,905,24.91,0.00
11:22:15,905,24.91,0.00
11:22:18,905,24.91,0.00
11:22:21,907,24.91,0.00
11:22:24,907,24.91,0.00
11:22:27,907,24.91,0.00
11:22:30,910,24.91,0.00
11:22:33,910,24.91,0.00
11:22:36,910,24.85,0.00
11:22:39,910,24.85,0.00
11:22:42,910,24.85,0.00
11:22:45,910,24.85,0.00
11:22:48,910,24.85,0.00
11:22:51,910,24.85,0.00
11:22:54,910,24.85,0.00
11:22:57,910,24.85,0.00
11:23:00,911,24.85,0.00
11:23:03,911,24.85,0.00
11:23:06,911,24.85,0.00
11:23:09,911,24.85,0.00
11:23:12,911,24.85,0.00
11:23:15,911,24.85,0.00
11:23:18,911,24.85,0.00
11:23:21,911,24.85,0.00
11:23:24,911,24.85,0.00
11:23:27,911,24.91,0.00
11:23:30,911,24.85,0.00
11:23:33,911,24.85,0.00
11:23:36,911,24.85,0.00
11:23:39,913,24.85,0.00
11:23:42,913,24.85,0.00
11:23:45,913,24.85,0.00
11:23:48,913,24.85,0.00
11:23:51,913,24.85,0.00
11:23:54,913,24.85,0.00
11:23:57,913,24.85,0.00
11:24:00,913,24.85,0.00
11:24:03,913,24.85,0.00
11:24:06,913,24.85,0.00
11:24:09,913,24.85,0.00
11:24:12,913,24.85,0.00
11:24:15,913,24.85,0.00
11:24:18,913,24.85,0.00
11:24:21,914,24.85,0.00
11:24:24,914,24.85,0.00
11:24:27,914,24.91,0.00
11:24:30,913,24.85,0.00
11:24:33,913,24.85,0.00
11:24:36,913,24.85,0.00
11:24:39,913,24.85,0.00
11:24:42,913,24.85,0.00
11:24:45,913,24.85,0.00
11:24:48,913,24.85,0.00
11:24:51,915,24.85,0.00
11:24:54,915,24.85,0.00
11:24:57,915,24.85,0.00
11:25:00,916,24.85,0.00
11:25:03,916,24.85,0.00
11:25:06,916,24.85,0.00
11:25:09,916,24.85,0.00
11:25:12,918,24.85,0.00
11:25:15,918,24.85,0.00
11:25:18,918,24.85,0.00
11:25:21,923,24.85,0.00
11:25:24,923,24.85,0.00
11:25:27,923,24.85,0.00
11:25:30,925,24.85,0.00
11:25:33,925,24.85,0.00
11:25:36,925,24.85,0.00
11:25:39,925,24.85,0.00
11:25:42,931,24.85,0.00
11:25:45,931,24.85,0.00
11:25:48,931,24.85,0.00
11:25:51,933,24.85,0.00
11:25:54,933,24.85,0.00
11:25:57,933,24.85,0.00
11:26:00,936,24.85,0.00
11:26:03,936,24.85,0.00
11:26:06,936,24.85,0.00
11:26:09,936,24.85,0.00
11:26:12,938,24.85,0.00
11:26:15,938,24.85,0.00
11:26:18,938,24.85,0.00
11:26:21,939,24.85,0.00
11:26:24,939,24.85,0.00
11:26:27,939,24.85,0.00
11:26:30,940,24.85,0.00
11:26:33,940,24.85,0.00
11:26:36,940,24.85,0.00
11:26:39,940,24.85,0.00
11:26:42,941,24.85,0.00
11:26:45,941,24.85,0.00
11:26:48,941,24.85,0.00
11:26:51,941,24.85,0.00
11:26:54,941,24.85,0.00
11:26:57,941,24.85,0.00
11:27:00,943,24.85,0.00
11:27:03,943,24.85,0.00
11:27:06,943,24.85,0.00
11:27:09,943,24.85,0.00
11:27:12,943,24.85,0.00
11:27:15,943,24.85,0.00
11:27:18,943,24.85,0.00
11:27:21,943,24.85,0.00
11:27:24,943,24.85,0.00
11:27:27,943,24.85,0.00
11:27:30,943,24.85,0.00
11:27:33,943,24.85,0.00
11:27:36,943,24.85,0.00
11:27:39,943,24.85,0.00
11:27:42,943,24.85,0.00
11:27:45,943,24.85,0.00
11:27:48,943,24.85,0.00
11:27:51,947,24.85,0.00
11:27:54,947,24.85,0.00
11:27:57,947,24.85,0.00
11:28:00,949,24.85,0.00
11:28:03,949,24.85,0.00
11:28:06,949,24.85,0.00
11:28:09,949,24.85,0.00
11:28:12,951,24.85,0.00
11:28:15,951,24.85,0.00
11:28:18,951,24.85,0.00
11:28:21,954,24.85,0.00
11:28:24,954,24.85,0.00
11:28:27,954,24.91,0.00
11:28:30,954,24.91,0.00
11:28:33,956,24.91,0.00
11:28:36,956,24.85,0.00
11:28:39,956,24.85,0.00
11:28:42,957,24.85,0.00
11:28:45,957,24.85,0.00
11:28:48,957,24.91,0.00
11:28:51,961,24.85,0.00
11:28:54,961,24.85,0.00
11:28:57,961,24.85,0.00
11:29:00,961,24.85,0.00
11:29:03,963,24.85,0.00
11:29:06,963,24.91,0.00
11:29:09,963,24.91,0.00
11:29:12,966,24.91,0.00
11:29:15,966,24.91,0.00
11:29:18,966,24.85,0.00
11:29:21,967,24.85,0.00
11:29:24,967,24.85,0.00
11:29:27,967,24.91,0.00
11:29:30,967,24.91,0.00
11:29:33,970,24.91,0.00
11:29:36,970,24.91,0.00
11:29:39,970,24.91,0.00
11:29:42,969,24.91,0.00
11:29:45,969,24.91,0.00
11:29:48,969,24.91,0.00
11:29:51,969,24.91,0.00
11:29:54,969,24.91,0.00
11:29:57,969,24.91,0.00
11:30:00,969,24.91,0.00
11:30:03,967,24.91,0.00
11:30:06,967,24.91,0.00
11:30:09,967,24.91,0.00
11:30:12,967,24.91,0.00
11:30:15,967,24.91,0.00
11:30:18,967,24.91,0.00
11:30:21,967,24.91,0.00
11:30:24,967,24.91,0.00
11:30:27,967,24.91,0.00
11:30:30,967,24.91,0.00
11:30:33,967,24.85,0.00
11:30:36,967,24.85,0.00
11:30:39,967,24.91,0.00
11:30:42,966,24.91,0.00
11:30:45,966,24.91,0.00
11:30:48,966,24.85,0.00
11:30:51,964,24.85,0.00
11:30:54,964,24.85,0.00
11:30:57,964,24.85,0.00
11:31:00,964,24.85,0.00
11:31:03,963,24.85,0.00
11:31:06,963,24.85,0.00
11:31:09,963,24.85,0.00
11:31:12,963,24.85,0.00
11:31:15,963,24.85,0.00
11:31:18,963,24.85,0.00
11:31:21,963,24.85,0.00
11:31:24,963,24.85,0.00
11:31:27,963,24.85,0.00
11:31:30,963,24.85,0.00
11:31:33,961,24.85,0.00
11:31:36,961,24.85,0.00
11:31:39,961,24.85,0.00
11:31:42,960,24.85,0.00
11:31:45,960,24.85,0.00
11:31:48,960,24.85,0.00
11:31:51,957,24.85,0.00
11:31:54,957,24.85,0.00
11:31:57,957,24.85,0.00
11:32:00,957,24.85,0.00
11:32:03,957,24.85,0.00
11:32:06,957,24.85,0.00
11:32:09,957,24.85,0.00
11:32:12,956,24.85,0.00
11:32:15,956,24.85,0.00
11:32:18,956,24.85,0.00
11:32:21,956,24.85,0.00
11:32:24,954,24.85,0.00
11:32:27,954,24.85,0.00
11:32:30,954,24.85,0.00
11:32:33,951,24.85,0.00
11:32:36,951,24.85,0.00
11:32:39,951,24.85,0.00
11:32:42,950,24.85,0.00
11:32:45,950,24.85,0.00
11:32:48,950,24.85,0.00
11:32:51,950,24.85,0.00
11:32:54,947,24.85,0.00
11:32:57,947,24.79,0.00
11:33:00,947,24.79,0.00
11:33:03,949,24.79,0.00
11:33:06,949,24.79,0.00
11:33:09,949,24.79,0.00
11:33:12,951,24.79,0.00
11:33:15,951,24.79,0.00
11:33:18,951,24.79,0.00
11:33:21,951,24.79,0.00
11:33:24,951,24.79,0.00
11:33:27,951,24.79,0.00
11:33:30,951,24.79,0.00
11:33:33,952,24.79,0.00
11:33:36,952,24.79,0.00
11:33:39,952,24.79,0.00
11:33:42,954,24.79,0.00
11:33:45,954,24.79,0.00
11:33:48,954,24.79,0.00
11:33:51,954,24.79,0.00
11:33:54,954,24.79,0.00
11:33:57,954,24.79,0.00
11:34:00,954,24.79,0.00
11:34:03,954,24.79,0.00
11:34:06,954,24.79,0.00
11:34:09,954,24.79,0.00
11:34:12,954,24.79,0.00
11:34:15,954,24.79,0.00
11:34:18,954,24.79,0.00
11:34:21,954,24.79,0.00
11:34:24,956,24.79,0.00
11:34:27,956,24.79,0.00
11:34:30,956,24.79,0.00
11:34:33,956,24.79,0.00
11:34:36,956,24.79,0.00
11:34:39,956,24.79,0.00
11:34:42,956,24.79,0.00
11:34:45,956,24.79,0.00
11:34:48,956,24.79,0.00
11:34:51,956,24.79,0.00
11:34:54,954,24.79,0.00
11:34:57,954,24.79,0.00
11:35:00,954,24.79,0.00
11:35:03,954,24.79,0.00
11:35:06,954,24.79,0.00
11:35:09,954,24.79,0.00
11:35:12,952,24.79,0.00
11:35:15,952,24.79,0.00
11:35:18,952,24.79,0.00
11:35:21,952,24.79,0.00
11:35:24,951,24.79,0.00
11:35:27,951,24.79,0.00
11:35:30,951,24.79,0.00
11:35:33,951,24.79,0.00
11:35:36,951,24.79,0.00
11:35:39,951,24.73,0.00
11:35:42,954,24.73,0.00
11:35:45,954,24.79,0.00
11:35:48,954,24.79,0.00
11:35:51,954,24.79,0.00
11:35:54,954,24.79,0.00
11:35:57,954,24.79,0.00
11:36:00,954,24.79,0.00
11:36:03,954,24.79,0.00
11:36:06,954,24.79,0.00
11:36:09,954,24.79,0.00
11:36:12,954,24.79,0.00
11:36:15,954,24.79,0.00
11:36:18,954,24.79,0.00
11:36:21,954,24.79,0.00
11:36:24,956,24.79,0.00
11:36:27,956,24.79,0.00
11:36:30,956,24.79,0.00
11:36:33,956,24.79,0.00
11:36:36,956,24.79,0.00
11:36:39,956,24.79,0.00
11:36:42,956,24.79,0.00
11:36:45,957,24.79,0.00
11:36:48,957,24.79,0.00
11:36:51,957,24.79,0.00
11:36:54,961,24.79,0.00
11:36:57,961,24.79,0.00
11:37:00,961,24.79,0.00
11:37:03,963,24.79,0.00
11:37:06,963,24.79,0.00
11:37:09,963,24.79,0.00
11:37:12,963,24.79,0.00
11:37:15,964,24.79,0.00
11:37:18,964,24.79,0.00
11:37:21,964,24.79,0.00
11:37:24,967,24.79,0.00
11:37:27,967,24.79,0.00
11:37:30,967,24.79,0.00
11:37:33,970,24.79,0.00
11:37:36,970,24.79,0.00
11:37:39,970,24.79,0.00
11:37:42,970,24.79,0.00
11:37:45,970,24.79,0.00
11:37:48,970,24.79,0.00
11:37:51,970,24.79,0.00
11:37:54,973,24.79,0.00
11:37:57,973,24.79,0.00
11:38:00,973,24.79,0.00
11:38:03,973,24.79,0.00
11:38:06,973,24.79,0.00
11:38:09,973,24.79,0.00
11:38:12,973,24.79,0.00
11:38:15,975,24.79,0.00
11:38:18,975,24.79,0.00
11:38:21,975,24.79,0.00
11:38:24,976,24.79,0.00
11:38:27,976,24.79,0.00
11:38:30,976,24.79,0.00
11:38:33,976,24.79,0.00
11:38:36,976,24.79,0.00
11:38:39,976,24.79,0.00
11:38:42,976,24.79,0.00
11:38:45,976,24.79,0.00
11:38:48,976,24.79,0.00
11:38:51,976,24.79,0.00
11:38:54,976,24.79,0.00
11:38:57,976,24.79,0.00
11:39:00,976,24.79,0.00
11:39:03,978,24.79,0.00
11:39:06,978,24.79,0.00
11:39:09,978,24.79,0.00
11:39:12,978,24.79,0.00
11:39:15,978,24.79,0.00
11:39:18,978,24.79,0.00
11:39:21,978,24.79,0.00
11:39:24,978,24.79,0.00
11:39:27,978,24.79,0.00
11:39:30,978,24.79,0.00
11:39:33,978,24.79,0.00
11:39:36,978,24.79,0.00
11:39:39,978,24.79,0.00
11:39:42,978,24.79,0.00
11:39:45,979,24.79,0.00
11:39:48,979,24.79,0.00
11:39:51,979,24.79,0.00
11:39:54,979,24.79,0.00
11:39:57,979,24.79,0.00
11:40:00,979,24.79,0.00
11:40:03,979,24.79,0.00
11:40:06,979,24.79,0.00
11:40:09,979,24.79,0.00
11:40:12,979,24.79,0.00
11:40:15,976,24.79,0.00
11:40:18,976,24.79,0.00
11:40:21,976,24.79,0.00
11:40:24,978,24.79,0.00
11:40:27,978,24.79,0.00
11:40:30,978,24.79,0.00
11:40:33,978,24.79,0.00
11:40:36,976,24.79,0.00
11:40:39,976,24.79,0.00
11:40:42,976,24.79,0.00
11:40:45,979,24.79,0.00
11:40:48,979,24.79,0.00
11:40:51,979,24.79,0.00
11:40:54,979,24.79,0.00
11:40:57,979,24.79,0.00
11:41:00,979,24.79,0.00
11:41:03,979,24.79,0.00
11:41:06,979,24.79,0.00
11:41:09,979,24.79,0.00
11:41:12,979,24.79,0.00
11:41:15,981,24.79,0.00
11:41:18,981,24.79,0.00
11:41:21,981,24.79,0.00
11:41:24,982,24.79,0.00
11:41:27,982,24.79,0.00
11:41:30,982,24.79,0.00
11:41:33,982,24.79,0.00
11:41:36,983,24.79,0.00
11:41:39,983,24.79,0.00
11:41:42,983,24.79,0.00
11:41:45,983,24.79,0.00
11:41:48,983,24.79,0.00
11:41:51,983,24.79,0.00
11:41:54,986,24.79,0.00
11:41:57,986,24.79,0.00
11:42:00,986,24.79,0.00
11:42:03,986,24.79,0.00
11:42:06,986,24.79,0.00
11:42:09,986,24.79,0.00
11:42:12,986,24.73,0.00
11:42:15,988,24.79,0.00
11:42:18,988,24.79,0.00
11:42:21,988,24.79,0.00
11:42:24,990,24.79,0.00
11:42:27,990,24.73,0.00
11:42:30,990,24.79,0.00
11:42:33,990,24.79,0.00
11:42:36,992,24.73,0.00
11:42:39,992,24.73,0.00
11:42:42,992,24.73,0.00
11:42:45,993,24.73,0.00
11:42:48,993,24.73,0.00
11:42:51,993,24.73,0.00
11:42:54,994,24.73,0.00
11:42:57,994,24.73,0.00
11:43:00,994,24.73,0.00
11:43:03,994,24.73,0.00
11:43:06,996,24.73,0.00
11:43:09,996,24.73,0.00
11:43:12,996,24.73,0.00
11:43:15,998,24.73,0.00
11:43:18,998,24.73,0.00
11:43:21,998,24.73,0.00
11:43:24,1001,24.73,0.00
11:43:27,1001,24.73,0.00
11:43:30,1001,24.73,0.00
11:43:33,1001,24.73,0.00
11:43:36,1003,24.73,0.00
11:43:39,1003,24.73,0.00
11:43:42,1003,24.73,0.00
11:43:45,1003,24.73,0.00
11:43:48,1003,24.73,0.00
11:43:51,1003,24.73,0.00
11:43:54,1003,24.73,0.00
11:43:57,1003,24.73,0.00
11:44:00,1003,24.73,0.00
11:44:03,1003,24.73,0.00
11:44:06,1003,24.73,0.00
11:44:09,1003,24.73,0.00
11:44:12,1003,24.73,0.00
11:44:15,1003,24.73,0.00
11:44:18,1003,24.73,0.00
11:44:21,1003,24.73,0.00
11:44:24,1003,24.73,0.00
11:44:27,1004,24.73,0.00
11:44:30,1004,24.73,0.00
11:44:33,1004,24.73,0.00
11:44:36,1007,24.73,0.00
11:44:39,1007,24.73,0.00
11:44:42,1007,24.73,0.00
11:44:45,1007,24.73,0.00
11:44:48,1007,24.73,0.00
11:44:51,1007,24.73,0.00
11:44:54,1007,24.73,0.00
11:44:57,1008,24.73,0.00
11:45:00,1008,24.73,0.00
11:45:03,1008,24.73,0.00
11:45:06,1007,24.73,0.00
11:45:09,1007,24.73,0.00
11:45:12,1007,24.79,0.00
11:45:15,1007,24.79,0.00
11:45:18,1007,24.79,0.00
11:45:21,1007,24.79,0.00
11:45:24,1007,24.79,0.00
11:45:27,1007,24.73,0.00
11:45:30,1007,24.73,0.00
11:45:33,1007,24.79,0.00
11:45:36,1004,24.79,0.00
11:45:39,1004,24.79,0.00
11:45:42,1004,24.79,0.00
11:45:45,1008,24.79,0.00
11:45:48,1008,24.79,0.00
11:45:51,1008,24.79,0.00
11:45:54,1008,24.79,0.00
11:45:57,1010,24.79,0.00
11:46:00,1010,24.79,0.00
11:46:03,1010,24.79,0.00
11:46:06,1013,24.79,0.00
11:46:09,1013,24.79,0.00
11:46:12,1013,24.79,0.00
11:46:15,1013,24.79,0.00
11:46:18,1013,24.79,0.00
11:46:21,1013,24.85,0.00
11:46:24,1013,24.85,0.00
11:46:27,1014,24.79,0.00
11:46:30,1014,24.79,0.00
11:46:33,1014,24.79,0.00
11:46:36,1016,24.79,0.00
11:46:39,1016,24.79,0.00
11:46:42,1016,24.85,0.00
11:46:45,1019,24.85,0.00
11:46:48,1019,24.85,0.00
